user_id,book_id,rating
37271,163,5
20743,45,5
21319,215,5
26347,562,3
12076,2337,4
12076,709,5
12076,2339,4
12076,490,5
43656,3848,3
43656,1402,4
43656,7,2
43656,19,2
43656,3054,1
43656,356,5
43656,163,2
43656,1726,3
39292,12,5
39292,69,4
37952,791,5
43835,434,3
43835,1122,3
43835,69,5
43835,105,4
43835,1468,5
43835,1118,4
43835,7013,4
37143,326,4
27756,29,4
27756,4684,4
27756,125,5
27756,769,5
27756,116,4
27756,28,5
27756,287,1
27756,375,5
27756,1877,4
27756,547,5
27756,32,5
27756,935,4
27756,127,3
27756,1679,5
27756,1293,4
27756,879,4
27756,1235,5
27756,2226,5
27756,531,3
27756,118,5
20743,17,2
20743,20,2
23381,4633,1
23381,6321,4
23381,3171,4
23381,526,5
23381,7924,2
23381,2771,5
23381,3694,4
6440,586,2
39012,423,5
32822,3912,2
27756,2504,3
27756,788,4
27756,7829,4
27756,7428,5
27756,9311,5
27756,62,4
13067,12,5
13067,69,2
17839,2445,3
17839,26,3
17839,21,4
17839,18,3
17839,27,3
17839,23,4
17839,24,4
39577,1387,3
40313,9456,5
6016,1517,4
39287,2153,5
6958,850,4
27567,105,3
6954,5103,3
42674,962,4
34421,1344,4
24074,1024,3
40313,1588,4
28209,3,2
28209,424,4
28209,130,2
28209,7269,2
28209,63,3
28209,8,2
28209,3717,2
28209,3023,4
28209,3459,2
28209,4441,4
28209,1624,4
28209,1041,3
28209,872,3
28209,2,3
28209,9,1
28209,67,3
28209,189,2
28209,1681,2
28209,48,3
28209,1,3
28209,7032,3
28209,4634,4
28209,303,2
10910,7921,5
32822,917,4
13129,8574,2
11538,6616,4
20544,139,4
6016,1034,3
14578,6811,5
980,2281,2
2578,7178,2
2578,235,4
2578,318,4
2578,285,3
10656,5091,2
40313,1979,5
41295,543,4
41295,418,4
41295,23,5
41295,18,5
41295,24,5
41295,21,4
41295,27,5
41295,25,5
41295,49,4
41295,52,3
41295,56,3
41295,17,5
41295,20,3
41295,569,3
41295,1351,3
41295,2282,4
41295,2687,4
41295,2381,3
41295,5632,3
41295,7423,4
41295,563,5
41295,652,3
41295,1201,3
41295,527,3
41295,558,5
41295,631,3
41295,624,3
41295,724,3
41295,748,3
41295,871,3
41295,270,5
41295,1215,4
41295,1841,3
32822,1588,3
16122,290,4
6278,113,5
6278,2860,5
15841,6578,4
11846,646,4
11846,1086,1
11846,335,4
11846,620,3
11846,102,4
11846,219,3
11846,301,4
11846,8686,4
11846,972,3
11846,6788,5
11846,2385,3
11846,2225,3
11846,1693,3
11846,7143,3
11846,1931,3
11846,1463,2
11846,1418,3
11846,2198,2
11846,6669,5
11846,5260,5
11846,131,3
11846,188,3
11846,5283,4
11846,1907,4
21372,226,3
21372,144,2
26409,1700,4
26409,253,4
27469,169,2
29895,809,5
18585,112,5
37143,1920,3
37143,1700,1
37143,1242,5
28473,382,5
21629,5,2
6016,901,4
10910,47,5
10910,627,5
10910,1921,5
10910,4439,5
10910,4177,5
10910,1632,5
16122,139,3
44157,55,5
44157,173,5
44157,1520,5
44157,1,4
44157,360,4
44157,191,4
44157,1199,5
44157,490,5
44157,8181,4
44157,3825,5
29895,457,4
44157,7,5
44157,2,5
44157,481,3
44157,39,5
44157,1623,4
44157,2526,5
44157,1788,5
44157,2678,4
44157,33,4
44157,8826,5
44157,633,4
44157,499,5
44157,1908,4
44157,5238,3
44157,7800,2
44157,742,5
44157,2782,4
44157,9660,5
44157,8650,4
44157,7521,3
44157,7299,5
44157,9601,5
44157,1980,5
44157,28,5
44157,27,4
44157,25,4
44157,18,5
44157,24,5
44157,23,5
44157,21,4
42850,1414,5
42850,1459,5
42850,821,5
42850,812,5
44165,157,4
44165,102,4
44165,59,4
44165,2127,3
44165,728,4
44165,579,4
44165,6006,5
44165,2512,4
44165,2992,4
44165,3762,4
44165,3900,5
44165,9746,4
44165,9698,5
44165,7689,4
44165,85,4
44165,392,5
44165,5725,5
44165,454,4
44165,608,4
44165,626,4
44165,863,4
44165,844,3
44165,5400,4
44165,3743,4
44165,251,4
44165,296,4
44165,80,4
44165,364,5
44165,358,4
44165,6498,4
44165,8700,5
44165,545,4
44165,798,5
44165,601,4
44165,1548,5
44165,22,4
44165,45,4
44165,436,3
44165,16,2
44165,124,4
44165,64,3
44165,44,4
44165,784,4
44165,212,5
44165,1133,4
44165,35,5
44165,1855,4
44165,2439,4
44165,6894,4
44165,7839,4
44165,9459,4
44165,3669,3
44165,40,3
44165,719,3
44165,1428,4
44165,7144,4
44165,8341,4
44165,546,4
44165,489,5
44165,5008,4
44165,193,3
44165,448,4
44165,1384,4
44165,1401,4
44165,2566,4
44165,5387,4
44165,8296,4
44168,1277,3
44168,362,4
44168,48,4
44168,5,4
44168,8,4
44168,97,4
44168,7,5
44168,292,5
44168,9,3
44168,1,3
44168,12,4
44168,28,4
44168,365,5
44168,191,3
44168,29,4
44168,13,4
44168,1057,4
44168,196,5
44168,484,4
44168,854,5
44168,951,4
44168,1124,4
44168,1236,3
44168,1389,3
44168,1645,3
44168,2011,3
44168,37,5
44168,219,5
44168,332,5
44168,347,5
44168,493,5
44168,542,5
44168,602,5
44168,641,5
44168,1106,4
44168,32,4
44168,2266,5
44168,4558,3
44168,3331,4
44168,4151,4
44168,7852,5
44168,3392,5
44168,9751,5
44168,36,5
44168,856,3
44168,1290,3
44168,422,5
44168,2,5
44168,18,5
44168,25,5
44168,24,5
44168,27,5
44168,23,5
44168,21,5
44168,2101,5
44168,3753,5
44168,3275,5
44168,83,5
44168,160,4
44168,204,3
44168,361,4
44168,797,3
44168,2473,5
44168,7548,2
44157,219,4
44157,35,3
44157,54,4
44157,126,5
44157,4,5
44157,15,4
44157,32,5
44157,58,5
44157,125,4
44157,50,5
13129,452,3
44174,10,5
44174,1112,5
44174,43,4
44174,29,4
44174,42,5
44174,958,5
44174,76,5
44174,171,5
44174,230,5
44174,66,5
44174,2,5
44174,19,4
44174,7,3
44174,39,5
44174,3,5
44174,41,5
44174,220,5
44174,449,5
44174,841,5
44174,717,5
44174,6511,5
44174,8577,5
44174,1754,5
44174,1619,5
44174,3759,5
44174,4038,5
44174,3054,5
44174,3275,5
44174,4248,5
44174,89,5
44174,636,5
44174,4107,5
44174,2101,5
44174,9190,5
44174,1,5
44174,51,5
44174,134,5
44174,182,5
44174,176,5
44174,237,5
44174,3804,5
44174,1719,5
44174,5485,5
44174,553,5
44174,106,4
44174,101,4
44174,2206,5
44174,2925,4
44174,1162,4
44174,4694,4
44174,8613,4
44174,75,5
44174,136,5
44174,108,4
44174,787,3
44174,50,5
44174,8718,5
44174,549,5
44174,197,5
44174,183,5
44174,2528,5
44174,433,5
44174,224,5
44157,367,3
44174,246,5
44174,278,5
44174,1402,5
44174,786,5
44174,512,5
44174,1666,5
44174,2209,5
44174,4653,5
44174,85,5
44174,626,5
44157,89,3
44174,34,5
44174,832,5
44174,907,5
44174,451,5
44174,586,5
44174,120,3
44174,45,4
44174,33,3
44174,186,4
44174,1483,5
44157,840,5
44157,62,4
14578,884,4
9820,8912,3
44168,7977,3
44168,69,4
44168,105,4
44168,103,5
44157,1862,4
44157,357,4
44157,637,5
44157,204,2
44157,879,5
18585,749,4
44157,450,4
42850,539,4
42850,3015,4
33921,8385,4
33921,6837,5
33921,689,2
33921,567,3
44157,26,2
13377,8909,5
6958,236,4
10910,6,5
18752,51,3
42850,2276,4
42850,589,5
42850,2185,3
42850,1776,5
6440,3386,4
3521,3299,4
13129,320,3
42638,3453,3
42638,210,5
44245,19,5
44245,7,5
44245,155,5
44245,161,5
44245,1715,4
44245,4509,4
44245,4202,4
44245,104,5
44245,815,5
44245,70,5
44245,914,5
44245,4772,5
44245,1995,5
44245,649,3
44245,7963,5
44245,4763,5
44245,653,5
44245,94,5
44245,2729,5
44245,5747,5
44245,4826,5
44245,39,5
44245,964,5
44245,937,4
44245,232,5
44245,611,3
44245,2,5
44245,9058,5
44245,4885,5
44245,6758,5
44245,9,3
44245,26,3
44245,2097,3
44245,359,3
44245,1,5
44245,17,5
44245,20,5
44245,400,4
44245,432,4
44245,492,3
44245,14,4
44245,633,4
44245,547,3
44245,73,3
44245,929,4
44245,974,3
44245,239,4
44245,268,5
44245,189,5
44245,838,4
44245,809,4
44245,9313,3
44245,799,4
44245,62,5
44245,191,5
44245,21,4
44245,27,4
44245,18,3
44245,110,4
44245,25,5
44245,23,3
44245,188,4
44245,24,3
44245,165,3
4972,437,4
23708,1758,4
42850,938,5
26409,934,4
26409,297,4
26409,444,4
26409,311,3
26409,44,3
26409,296,3
26409,2440,3
26409,935,4
26409,4634,4
26409,8664,4
26409,4475,4
26409,8788,4
26409,1348,4
26409,6265,5
26409,2272,5
44245,30,3
4972,147,3
23708,7828,3
44245,1121,4
40313,1143,5
6016,88,5
44157,9,3
31884,4769,4
44157,189,5
42850,6026,5
44157,131,5
44157,4188,5
44157,3790,4
44157,1380,5
14576,510,4
4972,5669,4
27567,91,4
27567,259,3
27567,376,3
36871,39,5
36871,110,5
36871,135,5
36871,165,4
36871,188,5
36871,9487,5
18585,1831,4
13117,2711,5
13117,846,2
13117,13,2
13117,147,5
13117,5,5
13117,1118,5
40313,2705,3
17341,49,3
17341,52,3
17341,56,4
17341,63,5
17341,3681,3
17341,281,2
17341,1733,4
17341,1755,3
17341,2073,2
17341,2323,2
17341,3029,5
17341,3620,5
17341,3640,5
17341,3569,3
17341,4924,2
17341,5525,3
17341,5423,2
17341,6306,3
17341,6200,3
17341,6324,3
17341,6399,2
17341,270,5
17341,207,2
17341,9155,4
17341,30,5
17341,66,4
17341,257,5
17341,60,5
17341,378,4
17341,662,5
17341,436,5
17341,38,5
17341,1116,5
17341,1443,5
17341,2171,5
17341,1085,5
17341,1125,5
17341,1409,3
17341,1793,2
17341,200,5
17341,3229,4
17341,5041,4
17341,6512,3
17341,7635,4
17341,9116,3
17341,7991,4
17341,3533,4
17341,6533,3
17341,6069,3
17341,6276,3
17341,223,4
17341,918,4
17341,26,5
17341,9,3
17341,170,1
17341,145,2
17341,201,4
17341,240,3
17341,756,2
3120,7771,3
17341,62,4
17341,303,5
17341,606,2
17341,2408,4
17341,16,2
42034,8070,3
17341,3,4
44157,2145,4
44157,110,5
44157,135,5
44157,165,4
44157,188,4
44157,38,1
44157,568,4
44157,735,5
44157,780,5
22072,437,5
11538,9725,4
23153,545,3
23153,593,4
23153,721,4
42850,4564,4
42850,3980,4
42850,1219,4
17341,1461,5
17341,6867,5
44372,580,4
44372,776,4
44372,2108,5
44372,4,4
44372,10,2
44372,48,5
44372,5,4
44372,1019,5
44372,8,5
44372,113,5
44372,162,5
44372,65,5
44372,173,4
44372,1620,4
44372,28,5
44372,79,5
44372,191,4
44372,3942,5
44372,365,5
44372,3995,5
44372,6568,3
44372,11,4
44372,45,4
44372,196,5
44372,7,4
44372,19,5
44372,53,2
44372,155,5
44372,161,5
44372,611,5
44372,2309,5
44372,4976,5
44372,13,4
44372,14,5
44372,872,5
44372,33,4
44372,255,2
44372,62,3
44372,116,3
44372,287,3
44372,2386,4
44372,2504,5
44372,2110,3
44372,1512,4
44372,403,5
44372,15,4
44372,54,5
44372,503,5
44372,585,5
44372,893,3
44372,720,3
44372,1352,3
44372,835,3
44372,2434,4
44372,6576,4
44372,9716,5
44372,470,4
44372,193,3
44372,439,5
44372,1235,5
44372,5256,3
44372,4477,4
44372,4661,4
44372,6781,4
44372,8400,5
44372,7594,5
44372,7517,5
44372,5531,3
44372,772,4
44372,479,3
44372,546,5
44372,6204,3
44372,9649,3
44372,4727,5
44372,35,1
44372,4485,3
44372,1624,4
44372,2958,5
44372,341,4
44372,3535,4
44372,1294,4
44372,464,4
44372,900,4
44372,1314,4
44372,1985,5
44372,3789,5
44372,298,4
44372,432,5
44372,6351,1
21319,7065,4
21500,1651,4
21500,1170,4
32822,911,3
44245,9487,4
44245,3903,5
40313,1542,5
23153,1591,5
23153,1629,4
23153,5661,4
6440,2857,3
2297,630,3
18752,12,3
44245,5551,4
44245,7756,4
44245,4232,4
44245,72,4
44245,176,3
44245,237,4
44245,578,4
44245,556,4
44245,670,3
44245,675,3
44245,703,4
44245,818,4
44245,967,4
44245,3512,4
44245,5,4
44245,181,4
44245,4348,3
44245,4711,4
44245,5983,3
44245,7651,3
44245,7602,3
44245,2934,5
44245,5210,4
44245,2259,4
44245,209,5
44245,431,5
44245,1802,5
44245,526,5
44245,3171,4
44245,6321,4
44245,7924,4
44245,4633,4
44245,3820,5
44245,4931,5
44245,9298,5
44245,5304,3
44245,910,5
44245,2189,5
44245,3013,4
44245,197,4
44245,527,4
44245,563,4
44245,1868,4
44245,121,5
44245,8815,4
44245,654,4
22797,450,3
22797,682,3
22797,1731,4
22797,2871,4
22797,665,5
26455,4969,5
692,8951,5
692,4767,4
692,92,3
692,408,4
692,211,3
692,127,3
692,619,3
692,3059,4
692,104,5
692,119,3
692,1571,4
692,516,5
692,1552,4
692,733,4
692,935,4
1553,2290,5
1553,1235,5
24697,8811,4
26409,501,3
24809,2403,3
22797,1200,5
22797,321,4
22797,362,3
22797,247,4
5610,6,4
5610,1982,2
5610,1,5
22797,1155,4
5610,1095,4
5610,665,4
5610,215,4
5610,297,4
5610,17,4
5610,3469,4
5610,4383,5
5610,914,4
5610,2873,4
5610,30,5
5610,5562,4
5610,25,5
5610,27,4
5610,60,4
5610,3,3
5610,20,5
5610,56,4
5610,522,3
5610,59,5
5610,102,5
26409,60,3
23290,4934,5
23290,239,5
6958,3507,4
6958,5669,3
44157,283,2
10037,9531,5
10037,697,4
14578,2028,3
18585,144,4
11846,862,5
11846,474,4
11846,408,4
7413,2281,3
44157,2111,4
42850,4185,5
42850,7705,5
42850,8991,5
42638,667,5
42638,831,4
42638,2870,4
42638,4033,3
42638,615,4
980,277,5
980,377,4
6954,235,4
34192,89,4
34192,747,5
34192,307,5
34192,135,4
34192,980,3
29895,124,4
27340,221,2
42850,6044,5
42850,4442,5
20743,5033,4
29895,467,3
44553,208,4
44553,179,3
44553,2702,4
44553,81,4
44553,956,3
44553,659,3
44553,40,5
44553,7770,4
44553,261,4
44553,199,2
44553,690,4
44553,4725,4
44553,256,5
44553,1515,5
44553,146,1
44553,9,1
44553,437,5
44553,285,4
44553,11,4
44553,45,4
44553,216,1
44553,273,3
44553,407,4
44553,291,5
44553,1159,5
44553,195,5
44553,396,4
44553,1310,4
44553,1051,3
44553,1300,5
44553,754,4
44553,1757,2
44553,2133,5
44553,697,4
44553,906,5
44553,1190,4
44553,689,4
44553,2350,5
44553,1990,5
44553,4051,4
44553,836,5
44553,1271,5
44553,1024,4
44553,22,4
44553,7978,3
44553,33,5
44553,148,5
44553,186,4
44553,515,4
44553,311,5
44553,1158,5
44553,1581,5
44553,2411,4
44553,3264,5
44553,3003,4
44553,2942,5
44553,3091,5
44553,3143,5
44553,2854,5
44553,496,5
44553,3236,4
44553,1455,4
44553,115,4
44553,700,4
44553,142,5
44553,66,5
44553,3028,4
44553,4,5
44553,901,5
44553,3686,4
44553,258,4
44553,551,5
44553,453,4
44553,840,5
44553,313,5
44553,1012,5
44553,733,5
44553,919,5
44553,2368,4
44553,2374,4
44553,1011,5
44553,100,5
44553,265,5
44553,276,4
44553,2873,4
44553,3469,5
44553,298,5
44553,84,4
44553,288,4
44553,1191,4
44553,1179,5
44553,487,5
44553,268,5
44553,1003,5
44553,5685,4
44553,575,5
44553,180,5
44553,719,5
44553,4501,5
44553,8296,5
44553,8560,4
44553,2777,3
44553,236,5
44553,1068,4
44553,2644,3
44553,5648,4
44553,4462,5
44553,4796,5
44553,2598,5
44553,6139,4
44553,2124,5
44553,3971,4
44553,381,4
44553,2445,3
22072,327,3
42085,4017,4
24809,561,5
16711,9091,2
43409,7449,4
43409,540,5
43409,22,2
15792,4037,4
15792,2630,4
15792,9250,5
15792,437,4
15792,190,4
15792,253,2
15792,836,5
15792,1841,4
34421,5958,4
23012,318,5
40313,206,5
17341,4809,3
17341,45,4
17341,35,5
17341,708,3
17341,3383,1
17341,629,3
17341,34,1
17341,6,5
32822,83,1
20375,105,4
17341,47,5
42638,51,5
17341,248,5
17341,343,4
21500,280,3
21500,435,3
5610,105,1
29537,4930,5
9820,8930,5
44629,4,5
44629,48,5
44629,5,5
44629,43,3
44629,1650,5
44629,715,4
44629,90,4
44629,321,4
44629,1038,3
44629,8,5
44629,13,5
44629,28,5
44629,297,5
44629,271,5
44629,32,4
44629,7,3
44629,116,4
44629,293,4
44629,699,3
44629,478,3
44629,9,3
44629,98,3
44629,2,4
44629,11,5
44629,325,3
44629,1298,4
44629,1172,4
44629,45,5
44629,233,5
44629,436,4
44629,65,4
44629,94,5
44629,54,4
44629,36,5
44629,853,4
44629,194,4
44629,19,5
44629,432,4
44629,84,4
44629,503,4
44629,487,3
44629,1657,5
44629,1121,5
44629,353,4
44629,2544,4
44629,264,5
44629,401,5
44629,375,5
44629,87,5
44629,402,4
44629,287,2
44629,935,5
44629,736,3
44629,104,5
44629,39,4
44629,239,3
44629,170,3
44629,145,2
44629,468,3
44629,77,4
26409,867,4
44629,820,4
44629,575,3
44629,640,3
44629,660,3
44629,5055,4
44629,53,3
44629,314,3
44629,223,3
44629,1554,4
44629,1155,4
44629,2376,3
44629,16,3
44629,815,5
44629,1319,4
44629,217,4
44629,577,4
44629,37,4
44629,117,4
44629,542,3
44629,59,4
44629,85,4
44629,18,4
44629,23,4
44629,102,3
44629,335,3
44629,24,4
44629,373,3
44629,21,4
44629,27,4
44629,25,4
44629,80,4
44629,386,3
44629,339,5
44629,356,2
44629,332,4
44629,3169,4
44629,9699,4
44629,984,4
44629,977,4
44629,547,3
44629,824,3
44629,1431,4
44629,1809,3
44629,7383,3
44629,5536,3
44629,4578,3
44629,6873,3
44629,3562,4
44629,8787,3
44629,7479,3
44629,8484,3
44629,1410,3
23012,2232,5
15618,4385,4
6016,1588,2
44426,335,3
44426,339,5
44426,296,5
44426,5028,4
44426,358,5
44426,364,5
44426,391,5
44426,679,3
44426,5253,5
6440,12,4
27469,12,3
6016,3627,4
6016,2329,5
42638,79,3
44629,189,4
44629,219,3
44629,157,4
44629,58,4
44629,251,4
44629,79,4
44629,70,4
44629,67,4
44629,138,3
44629,103,4
44629,213,4
44629,461,4
44629,258,4
44629,1467,4
44629,464,2
44629,97,5
44629,26,3
44629,1133,4
44629,2468,4
44629,782,2
44629,5389,4
44629,2013,3
26621,190,5
43535,2720,5
43535,45,5
43535,448,1
43535,1865,4
43535,4501,5
43535,8404,5
43535,2042,2
43535,5487,4
43535,2694,5
43535,4262,3
43535,1097,2
43535,5283,5
43535,2903,4
26455,3324,2
3521,240,5
3521,2800,3
4972,1854,5
4972,2683,4
4972,3914,3
4972,874,4
4972,5242,4
4972,567,4
18585,482,5
4972,4685,1
4972,253,4
4972,4697,2
4972,836,4
4972,421,4
4972,1190,4
4972,6406,5
4972,801,3
43639,1217,3
43639,1560,4
43639,2130,4
43639,703,4
43639,165,4
43639,7775,5
43639,85,5
43639,52,4
43639,56,5
43639,17,4
43639,49,4
43639,38,2
43639,1689,3
43639,3184,3
43639,31,3
43639,122,4
3120,2321,2
40313,796,4
42850,12,5
42850,1197,4
44662,43,5
44662,5,5
44662,4,5
44662,10,5
44662,172,5
44662,63,4
44662,14,5
44662,42,5
44662,497,4
44662,7,5
44662,66,5
44662,6,4
44662,62,5
44662,41,5
44662,918,5
44662,3089,3
44662,1,3
44662,53,4
44662,303,4
44662,35,5
44662,489,4
44662,40,5
44662,368,5
44662,480,5
44662,937,5
44662,7655,4
44662,9152,5
44662,401,3
44662,287,4
44662,9881,5
44662,7879,4
44662,7045,5
44662,6102,5
44662,3836,5
44662,6359,5
44662,7767,5
44662,9402,5
44662,9404,5
44662,9071,5
44662,9686,5
44662,9671,5
44662,335,4
44662,184,5
44662,416,5
44662,158,5
44662,1258,5
44662,1662,5
44662,1938,5
44662,2123,5
44662,1554,5
44662,1298,5
44662,1155,5
44662,648,2
44662,345,5
44662,447,4
44662,4087,5
44662,4234,4
44662,5048,4
44662,5372,3
44662,5383,3
44662,2684,2
44662,7308,1
44662,2408,4
44662,159,4
44662,175,5
44662,151,5
44662,214,4
44662,163,5
44662,294,5
44662,428,5
44662,684,5
44662,223,5
44662,1137,5
44662,1172,5
44662,1397,5
44662,1764,5
44662,3339,5
44662,5444,5
44662,3968,5
44662,7919,5
44662,1616,4
44662,2861,4
44662,3276,4
44662,68,5
44662,74,5
20544,290,3
20544,3559,4
44662,269,4
44662,1055,4
44662,11,5
44662,67,4
44662,47,4
7413,69,3
42638,153,5
4972,3155,4
6440,69,3
32822,313,4
24809,6997,3
12076,230,4
42638,134,5
37910,146,4
37910,253,4
37910,417,4
37910,1306,5
14578,4992,4
4972,2771,4
33921,1001,3
3120,1078,4
21319,8386,4
23708,2948,3
23708,5717,4
23708,2875,4
12337,4953,5
43835,47,5
11846,1862,3
6016,7218,4
24697,1712,3
33139,67,5
33139,1071,5
33139,481,5
33139,1759,5
33139,1638,5
33139,2219,5
33139,2461,5
33139,1989,5
33139,1536,5
33139,2399,5
33139,2458,5
33139,6691,5
33139,2645,5
33139,1412,5
33139,859,5
33139,1593,5
33139,39,5
33139,964,5
33139,219,5
33139,598,5
33139,53,5
33139,8038,5
44754,156,5
44754,411,4
44754,509,4
44754,207,4
44754,761,4
44754,108,4
44754,5631,5
44754,647,5
44754,44,5
44754,455,5
44754,1735,5
44754,1072,5
44754,1268,5
44754,1594,5
44754,4083,5
44754,3,5
44754,1,5
44754,12,5
44754,2,5
44754,47,4
44754,41,5
44754,62,1
44754,182,4
44754,1724,5
44754,1559,5
44754,224,5
44754,332,5
44754,73,5
44754,8,5
44754,4,5
44754,9,4
44754,2622,5
44754,5235,5
44754,3167,5
44754,281,4
44754,1377,4
44754,1746,5
44754,4349,4
44754,1870,5
44754,2920,5
44754,6821,5
44754,3786,5
44754,7456,5
44754,1091,5
44754,3125,4
44754,3280,5
44754,69,5
44754,105,5
44754,2059,5
4012,36,4
6440,182,2
41977,5177,5
42638,309,4
41295,1800,4
23153,429,5
6958,1092,4
16122,421,4
6958,3467,3
20743,2494,2
20743,1214,2
20743,277,4
34384,12,1
14578,6661,3
43835,300,5
34421,4856,5
23290,45,5
42850,5746,4
23708,854,4
20375,320,3
15792,678,4
15792,106,3
34847,8487,4
34847,4998,4
18752,69,3
4530,3429,3
16733,6433,2
2578,146,4
20544,1791,3
20544,3324,3
4972,7582,3
3379,476,4
11803,437,3
11179,3532,4
15549,182,5
15549,46,4
15549,4024,4
15549,6,5
43601,285,4
43601,164,5
43601,34,4
34847,399,5
41295,3032,5
41295,4878,4
51,320,3
3379,6406,3
11603,7087,5
37788,389,5
37788,565,5
37788,603,5
37788,562,4
37788,1049,5
37788,1200,5
37788,1665,3
37788,9141,5
37788,167,5
37788,282,5
37788,312,5
37788,322,4
37788,377,3
37788,277,3
37788,666,5
37788,2674,4
37788,283,5
37788,429,5
37788,755,3
37788,894,5
37788,1342,5
37788,1368,4
37788,1089,2
37788,1337,4
37788,1343,5
37788,1722,5
37788,1768,4
37788,1924,5
37788,2086,5
37788,2043,4
37788,2271,3
37788,2469,2
37788,2489,4
37788,2470,5
37788,2611,5
37788,2109,5
37788,2501,4
37788,2677,5
37788,2554,4
37788,2718,3
37788,2452,3
37788,2881,5
37788,2658,3
37788,2944,4
37788,3200,3
37788,3000,5
37788,3359,3
37788,2936,3
37788,3362,3
37788,3547,5
37788,3731,5
37788,3654,4
37788,3462,5
37788,4565,3
37788,4925,3
37788,3858,4
37788,2866,2
37788,6754,5
37788,5307,5
37788,7892,2
6016,384,3
6016,355,3
8989,718,4
2297,2681,4
32822,104,4
2578,1017,4
18752,165,4
6303,217,3
6303,567,4
6303,3724,4
6440,250,3
18585,8421,4
16733,8151,3
36811,681,4
36811,250,5
36811,577,5
36811,18,5
36811,24,5
36811,21,5
36811,27,5
36811,347,5
36811,25,5
36811,1916,5
36811,1059,5
40313,1302,4
9820,1148,4
42638,7222,3
21500,525,3
4972,5222,3
40313,5064,4
3120,6032,4
44662,171,4
24697,2067,4
3120,680,5
1592,1009,5
1592,1030,3
6958,807,4
40822,862,5
40822,3725,5
40822,3798,5
40822,5848,4
40822,7816,4
8722,351,4
8722,396,3
19871,3432,2
45009,127,1
45009,247,1
45009,385,1
45009,92,1
45009,990,1
45009,211,2
45009,4953,3
45009,1188,1
45009,193,1
45009,892,1
45009,1078,1
45009,1415,1
45009,1446,1
45009,2246,1
45009,1621,1
45009,1926,1
45009,2060,1
45009,128,1
45009,630,1
45009,3661,2
45009,1344,1
45009,932,1
45009,7397,1
45009,3305,1
45009,985,1
42850,7136,4
42850,1702,4
42850,5555,4
42850,7415,4
24809,8846,4
32822,1979,1
43639,7706,5
45030,5,5
45030,4,5
45030,63,5
45030,50,5
45030,90,5
45030,321,4
45030,594,5
45030,1493,5
45030,1742,4
45030,1772,4
45030,8,4
45030,29,5
45030,172,4
45030,402,5
45030,1569,4
45030,2370,4
45030,1320,5
45030,2484,5
45030,2158,5
45030,3344,5
45030,4271,5
45030,5569,5
45030,7204,4
45030,42,5
45030,1253,5
45030,7,5
45030,16,5
45030,671,5
45030,200,5
45030,242,4
45030,336,5
45030,86,5
45030,1,5
45030,3,3
45030,12,5
45030,460,5
45030,1197,4
45030,2,5
45030,36,5
45030,51,5
45030,183,5
45030,120,4
45030,77,4
45030,4669,5
45030,139,5
45030,197,5
45030,1818,5
45030,2303,5
45030,3105,5
45030,9556,5
45030,3463,5
45030,73,5
45030,2105,5
6016,1314,5
45030,1257,5
45030,2998,5
45030,4897,5
45030,8398,4
45030,9811,5
45030,298,5
45030,699,5
45030,84,5
45030,547,5
45030,340,5
45030,239,5
45030,522,4
45030,14,5
45030,168,4
45030,1427,5
45030,176,5
45030,72,5
45030,237,5
45030,675,5
45030,670,5
45030,205,5
45030,19,5
45030,89,5
45030,122,5
45030,1884,5
45030,6661,5
45030,527,5
45030,2287,5
45030,2090,5
45030,1086,5
45030,1553,5
45030,2550,5
45030,2341,5
45030,2549,5
45030,2224,5
45030,2605,5
45030,3510,4
45030,3608,4
45030,3166,4
45030,3990,4
45030,3832,4
45030,2971,5
45030,6812,5
45030,4921,5
45030,7319,5
45030,6725,5
45030,9562,5
34384,6597,2
2578,1990,4
19871,6032,5
6016,2916,3
692,8831,5
29895,2742,3
45030,134,5
45030,153,5
45030,309,5
45030,351,5
45030,319,5
45030,607,5
12337,2246,5
23012,299,4
40313,39,5
11846,2640,3
11846,1991,4
19871,619,4
44662,8,5
45080,192,5
45080,307,5
45080,70,4
45080,3758,4
45080,3899,3
45080,5800,4
45080,6973,4
45080,7170,4
45080,7519,4
45080,7820,5
45080,9175,5
45080,124,5
45080,6,4
45080,5,5
45080,422,5
45080,7,5
45080,139,4
45080,122,4
29895,1381,5
45080,1,3
45080,17,3
45080,20,3
45080,12,4
45080,6298,5
45080,2,4
45080,151,3
45080,2164,3
45080,2017,4
45080,1968,4
45080,6477,5
45080,1391,3
45080,3,1
45080,89,4
45080,1869,4
45080,1322,5
45080,877,5
45080,651,4
45080,1953,3
45080,1717,5
45080,51,3
45080,332,5
45080,1431,4
45080,4396,3
45080,312,4
45080,314,3
45080,4687,3
45080,682,4
45080,282,4
45080,8320,4
45080,53,3
45080,1634,4
45080,183,3
45080,584,4
45080,229,4
45080,792,5
45080,73,2
45080,289,4
45080,356,4
45080,4791,3
45080,1884,4
45080,6483,5
45080,7971,4
45080,6010,3
45080,29,5
3120,4438,3
45080,346,4
45080,1486,4
45080,2648,4
45080,4877,3
40366,801,5
40366,5942,3
40366,179,1
42850,7367,4
42850,9678,4
29537,8082,4
29537,9583,4
37755,4235,3
37755,773,4
45080,601,3
45080,6608,2
45080,8149,4
45105,47,5
45105,68,5
45105,74,5
45105,41,3
